Block Height(feet),Flow Out(%),Hookload(klbf),Top Drive Speed(RPM),Strokes Per Minute #1,Strokes Per Minute #2,Standpipe Pressure (psi),Top Drive Torque (ftlb),Rig State Code,Bit Depth(ft)
45.56,0,33.5,0,0,0,0,0,0,3000
45.56,0,33.4,0,0,0,0,0,0,3000
45.56,0,32.9,0,0,0,0,0,0,3000
45.56,0,33.2,0,0,0,0,0,0,3000
45.56,0,33.6,0,0,0,0,0,0,3000
45.56,0,33.6,0,0,0,0,0,0,3000
45.56,0,33.8,0,0,0,0,0,0,3000
45.56,0,33.8,0,0,0,0,0,0,3000
45.56,0,33.8,0,0,0,0,0,0,3000
45.56,0,33.9,0,0,0,0,0,0,3000
45.56,0,33.5,0,0,0,0,0,0,3000
45.56,0,33.4,0,0,0,0,0,0,3000
45.56,0,33.2,0,0,0,0,0,0,3000
45.56,0,33,0,0,0,0,0,0,3000
45.56,0,32.9,0,0,0,0,0,0,3000
45.56,0,32.8,0,0,0,0,0,0,3000
45.56,0,32.7,0,0,0,0,0,0,3000
45.56,0,32.8,0,0,0,0,0,0,3000
45.56,0,33,0,0,0,0,0,0,3000
45.56,0,32.8,0,0,0,0,0,0,3000
45.56,0,32.9,0,0,0,0,0,0,3000
45.56,0,33,0,0,0,0,0,0,3000
45.56,0,33,0,0,0,0,0,0,3000
45.56,0,34.1,0,0,0,0,0,0,3000
45.56,0,36.4,0,0,0,0,0,0,3000
45.56,0,36.4,0,0,0,0,0,0,3000
45.56,0,36.3,0,0,0,0,0,0,3000
45.56,0,36,0,0,0,0,0,0,3000
45.56,0,34.1,0,0,0,0,0,0,3000
45.56,0,33,0,0,0,0,0,0,3000
45.56,0,32.3,0,0,0,0,0,0,3000
45.56,0,32,0,0,0,0,0,0,3000
45.56,0,31.7,0,0,0,0,0,0,3000
45.56,0,31.9,0,0,0,0,0,0,3000
45.56,0,32,0,0,0,0,0,0,3000
45.56,0,30.9,0,0,0,0,0,0,3000
45.56,0,30.1,0,0,0,0,0,0,3000
45.56,0,31.6,0,0,0,0,0,0,3000
45.56,0,32,0,0,0,0,0,0,3000
45.56,0,32,0,0,0,0,0,0,3000
45.56,0,32.2,0,0,0,0,0,0,3000
45.56,0,32.2,0,0,0,0,0,0,3000
45.56,0,32.2,0,0,0,0,0,0,3000
45.56,0,32.4,0,0,0,0,0,0,3000
45.56,0,32.2,0,0,0,0,0,0,3000
45.56,0,32,0,0,0,0,0,0,3000
45.56,0,32.2,0,0,0,0,0,0,3000
45.56,0,31.8,0,0,0,0,0,0,3000
45.56,0,31.4,0,0,0,0,0,0,3000
45.56,0,32.3,0,0,0,0,0,0,3000
45.56,0,32.4,0,0,0,0,0,0,3000
45.56,0,32.2,0,0,0,0,0,0,3000
45.56,0,32.3,0,0,0,0,0,0,3000
45.56,0,32.6,0,0,0,0,0,0,3000
45.56,0,32.7,0,0,0,0,0,0,3000
45.53,0,32.7,0,0,0,0,0,0,3000
45.49,0,32.7,0,0,0,0,0,0,3000
45.54,0,32.4,0,0,0,0,0,0,3000
45.79,0,33.2,0,0,0,0,0,0,3000
46.07,0,36.4,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.8,0,0,0,0,0,0,3000
46.1,0,37.5,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.9,0,0,0,0,0,0,3000
46.1,0,37.3,0,0,0,0,0,0,3000
46.1,0,36.9,0,0,0,0,0,0,3000
46.1,0,37.3,0,0,0,0,0,0,3000
46.1,0,37.4,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,37.8,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.8,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,38.1,0,0,0,0,0,0,3000
46.1,0,38.6,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,37.4,0,0,0,0,0,0,3000
46.1,0,37.2,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,37.4,0,0,0,0,0,0,3000
46.1,0,37.2,0,0,0,0,0,0,3000
46.1,0,36.9,0,0,0,0,0,0,3000
46.1,0,37.5,0,0,0,0,0,0,3000
46.1,0,37.8,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.4,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,37.5,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,38.2,0,0,0,0,0,0,3000
46.1,0,39.2,0,0,0,0,0,0,3000
46.1,0,38.1,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.7,0,0,0,0,0,0,3000
46.1,0,37.6,0.2,0,0,0,0,0,3000
46.1,0,37.2,0.5,0,0,0,0,0,3000
46.1,0,36.2,0.3,0,0,0,0,0,3000
46.1,0,36.3,0,0,0,0,0,0,3000
46.1,0,36.5,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,37.3,0,0,0,0,0,0,3000
46.1,0,37.2,0,0,0,0,0,0,3000
46.1,0,38.1,0,0,0,0,0,0,3000
46.1,0,37.9,0,0,0,0,0,0,3000
46.1,0,37.6,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,38.6,0,0,0,0,0,0,3000
46.1,0,38.6,0.2,0,0,0,0,0,3000
46.1,0,38.1,0.3,0,0,0,0,0,3000
46.1,0,38.3,0,0,0,0,0,0,3000
46.1,0,38.3,0,0,0,0,0,0,3000
46.1,0,38.2,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,38.2,0,0,0,0,0,0,3000
46.1,0,38.3,0,0,0,0,0,0,3000
46.1,0,38.4,0,0,0,0,0,0,3000
46.1,0,38.3,0,0,0,0,0,0,3000
46.1,0,38.3,0,0,0,0,0,0,3000
46.1,0,38.4,0,0,0,0,0,0,3000
46.1,0,38.3,0,0,0,0,0,0,3000
46.1,0,38.1,0,0,0,0,0,0,3000
46.1,0,37.9,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,38.1,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,38.1,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,38.1,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.1,0,38,0,0,0,0,0,0,3000
46.12,0,38.3,0,0,0,0,0,0,3000
46.3,0,39.3,0,0,0,0,0,0,3000
46.66,0,40.9,0,0,0,0,0,0,3000
47.03,0,41.6,0,0,0,0,0,0,3000
47.52,0,42.7,0,0,0,0,0,0,3000
48.12,0,43.4,0,0,0,0,0,0,3000
48.76,0,44.1,0,0,0,0,0,0,3000
49.3,0,43.2,0,0,0,0,0,0,3000
49.88,0,43,0,0,0,0,0,0,3000
50.59,0,42.4,0,0,0,0,0,0,3000
51.27,0,42.8,0,0,0,0,0,0,3000
51.61,0,44,0,0,0,0,0,0,3000
51.62,0,44.4,0,0,0,0,0,0,3000
51.62,0,43.5,0,0,0,0,0,0,3000
51.62,0,43.2,0,0,0,0,0,0,3000
51.62,0,43.7,0,0,0,0,0,0,3000
51.62,0,44.2,0,0,0,0,0,0,3000
51.62,0,43.1,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.3,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.1,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,43.4,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,43.1,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.3,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.3,0,0,0,0,0,0,3000
51.62,0,42.3,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,41.9,0,0,0,0,0,0,3000
51.62,0,40.8,0,0,0,0,0,0,3000
51.62,0,42.1,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,43.3,0,0,0,0,0,0,3000
51.62,0,44,0,0,0,0,0,0,3000
51.62,0,43.1,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,43.3,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,43.2,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.9,0.7,0,0,0,0,0,3000
51.62,0,42.9,0.5,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,43,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.3,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.8,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.3,0,0,0,0,0,0,3000
51.62,0,42.3,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.6,0,0,0,0,0,0,3000
51.62,0,42.4,0,0,0,0,0,0,3000
51.62,0,42.5,0,0,0,0,0,0,3000
51.62,0,42.7,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.9,0,0,0,0,0,0,3000
51.62,0,42.3,0,0,0,0,0,0,3000
51.62,0,41.6,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.5,0,0,0,0,0,3000
51.62,0,42.9,0.2,0,0,0,0,0,3000
51.62,0,42.9,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.9,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,43,0.2,0,0,0,0,0,3000
51.62,0,43,0.2,0,0,0,0,0,3000
51.62,0,43,0.2,0,0,0,0,0,3000
51.62,0,42.9,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,43,0.2,0,0,0,0,0,3000
51.62,0,42.9,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.9,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,43.1,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.3,0.2,0,0,0,0,0,3000
51.62,0,42.3,0.2,0,0,0,0,0,3000
51.62,0,42.4,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.4,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.9,0.2,0,0,0,0,0,3000
51.62,0,43.5,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.3,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.1,0.2,0,0,0,0,0,3000
51.62,0,42.4,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.3,0.2,0,0,0,0,0,3000
51.62,0,42.3,0.2,0,0,0,0,0,3000
51.62,0,42.3,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,4.97,0,0,3000
51.62,0,42.6,0.2,0,0,16.75,0,0,3000
51.62,0,42.4,0.2,0,0,13.8,0,0,3000
51.62,0,42.3,0.2,0,0,11.52,0,0,3000
51.62,0,42.1,0.2,0,0,10.86,0,0,3000
51.62,0,41.9,0.2,0,0,8.550000000000001,0,0,3000
51.62,0,42.4,0.2,0,0,9.52,0,0,3000
51.62,0,42.8,0.2,0,0,8.130000000000001,0,0,3000
51.62,0,42.7,0.2,0,0,5.9,0,0,3000
51.62,0,42.7,0.2,0,0,5.38,0,0,3000
51.62,0,42.7,0.2,0,0,5.68,0,0,3000
51.62,0,42.5,0.2,0,0,6.25,0,0,3000
51.62,0,42.5,0.2,0,0,5.56,0,0,3000
51.62,0,42.6,0.2,0,0,5.56,0,0,3000
51.62,0,42.7,0.2,0,0,6.14,0,0,3000
51.62,0,42.6,0.2,0,0,7.56,0,0,3000
51.62,0,42.5,0.2,0,0,7.08,0,0,3000
51.62,0,42.7,0.2,0,0,7.08,0,0,3000
51.62,0,42.8,0.2,0,0,6.68,0,0,3000
51.62,0,42.5,0.2,0,0,5.84,0,0,3000
51.62,0,42.5,0.2,0,0,6.95,0,0,3000
51.62,0,42.6,0.2,0,0,8.52,0,0,3000
51.62,0,42.6,0.2,0,0,8.82,0,0,3000
51.62,0,42.4,0.2,0,0,6.41,0,0,3000
51.62,0,42.5,0.2,0,0,7.44,0,0,3000
51.62,0,42.8,0.2,0,0,9.24,0,0,3000
51.62,0,42.7,0.2,0,0,8.4,0,0,3000
51.62,0,42.5,0.2,0,0,7.35,0,0,3000
51.62,0,42.6,0.2,0,0,7.23,0,0,3000
51.62,0,42.5,0.2,0,0,7.23,0,0,3000
51.62,0,42.7,0.2,0,0,7.9,0,0,3000
51.62,0,42.7,0.2,0,0,6.78,0,0,3000
51.62,0,42.7,0.2,0,0,6.59,0,0,3000
51.62,0,42.9,0.2,0,0,8.69,0,0,3000
51.62,0,43.3,0.2,0,0,7.32,0,0,3000
51.62,0,42.8,0.2,0,0,7.32,0,0,3000
51.62,0,42.7,0.2,0,0,8.609999999999999,0,0,3000
51.62,0,42.8,0.2,0,0,9.19,0,0,3000
51.62,0,42.9,0.2,0,0,7.45,0,0,3000
51.62,0,42.8,0.2,0,0,6.67,0,0,3000
51.62,0,42.7,0.2,0,0,6.22,0,0,3000
51.62,0,42.7,0.2,0,0,7.65,0,0,3000
51.62,0,42.7,0.2,0,0,7.41,0,0,3000
51.62,0,42.6,0.2,0,0,6.23,0,0,3000
51.62,0,42.5,0.2,0,0,3.36,0,0,3000
51.62,0,42.7,0.2,0,0,11.14,0,0,3000
51.62,0,42.7,0.2,0,0,12.05,0,0,3000
51.62,0,42.8,0.2,0,0,9.109999999999999,0,0,3000
51.62,0,43,0.2,0,0,7.08,0,0,3000
51.62,0,42.9,0.2,0,0,6.66,0,0,3000
51.62,0,42.7,0.2,0,0,8.699999999999999,0,0,3000
51.62,0,42.8,0.2,0,0,7.33,0,0,3000
51.62,0,43.4,0.2,0,0,7.33,0,0,3000
51.62,0,42.8,0.2,0,0,8.19,0,0,3000
51.62,0,42.6,0.2,0,0,7.95,0,0,3000
51.62,0,42.6,0.2,0,0,7.27,0,0,3000
51.62,0,42.5,0.2,0,0,6.83,0,0,3000
51.62,0,42.7,0.2,0,0,6.2,0,0,3000
51.62,0,42.6,0.2,0,0,7.99,0,0,3000
51.62,0,42.4,0.2,0,0,8.779999999999999,0,0,3000
51.62,0,42.5,0.2,0,0,9.23,0,0,3000
51.62,0,42.8,0.2,0,0,7.11,0,0,3000
51.62,0,42.8,0.2,0,0,6.29,0,0,3000
51.62,0,42.9,0.2,0,0,8.01,0,0,3000
51.62,0,42.8,0.2,0,0,8.41,0,0,3000
51.62,0,42.7,0.2,0,0,8.41,0,0,3000
51.62,0,42.7,0.2,0,0,7.81,0,0,3000
51.62,0,42.6,0.2,0,0,6.81,0,0,3000
51.62,0,42.3,0.2,0,0,9.109999999999999,0,0,3000
51.62,0,42.6,0.2,0,0,9.039999999999999,0,0,3000
51.62,0,42.3,0.2,0,0,9.66,0,0,3000
51.62,0,41.4,0.2,0,0,8.529999999999999,0,0,3000
51.62,0,41.9,0.2,0,0,7.38,0,0,3000
51.62,0,42,0.2,0,0,7.58,0,0,3000
51.62,0,42.6,0.2,0,0,7.62,0,0,3000
51.62,0,42.7,0.2,0,0,4.43,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.5,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.9,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.3,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.7,0.2,0,0,0,0,0,3000
51.62,0,42.8,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
51.62,0,42.6,0.2,0,0,0,0,0,3000
